failCount_month,lifeTime_month,activeLife_month
3,169198025,168566400
0,168946977,166580696
0,44613452,42240697
3,168594621,164765093
0,168506600,136771200
0,158845230,102568699
0,261398713,244236470
0,163508222,160690321
0,158061815,155888203
0,161944192,159149535
0,153915991,139628334
0,261657140,192751199
0,159962749,83128414
0,161261360,138153013
0,161091988,162508604
0,163504221,164836864
3,158155054,153864295
3,260623283,243730842
0,159359155,157291048
0,162472299,161750589
3,162301711,163296000
0,165836052,165369600
3,160570560,36979200
3,161265016,158284800
4,165234255,165398535
0,261731539,249436525
0,163152637,127889101
4,162906105,163388498
0,259742547,256242163
4,153485354,155520000
3,162551601,163296000
0,160736550,162067279
0,161779939,160459214
0,160733475,161286573
0,160055140,157967756
0,260098640,258123271
0,161870066,160287761
3,161168072,160876800
3,159959426,155606400
0,157456540,158000924
0,160400631,101430491
0,59642374,60566400
4,160562337,160704000
3,160487620,160545427
0,160138325,155361625
4,159435683,160617600
4,159617195,160617600
0,159876275,138560302
3,159525991,94934681
0,158743201,141369316
0,158308608,142726675
0,158228179,156144040
0,158400920,154582683
3,157547400,109235120
0,261209899,261006085
0,157534703,86673000
4,153911602,121046400
0,155967407,157077784
4,156341152,158112000
0,155881768,96830510
0,155809650,157506467
0,155211763,119014878
3,155130638,155347200
0,154610747,156664998
0,260449748,257750525
3,154428919,153531702
4,153918884,147196276
4,144159477,143756847
4,152194382,121392000
3,152787492,147830400
0,152610916,150912986
0,152755199,152755192
3,151416600,71539200
4,151407997,100224000
3,150552426,152407537
3,261120567,256089600
4,150364299,150336000
4,147957044,144720000
3,148390735,150163200
3,147935484,150327017
0,260431445,203299268
0,147764404,147312000
4,147169811,149558400
1,147176267,139363200
4,146043376,147571200
4,144763088,147066681
3,143278796,144892800
0,142944975,123379200
3,142602871,144979200
3,142600413,144547200
3,142598592,144892800
3,142080644,142300860
4,141120394,63244800
3,140875536,142214400
3,140688101,134352000
0,260860836,223830071
3,140785273,142300800
3,137763487,30326400
0,70802693,71410181
0,94627563,94051520
4,138797742,135826356
0,138794169,138390038
0,261058381,254979666
0,137844059,136411853
0,138365986,134771029
0,137677524,136768118
3,137766179,137030400
0,261289297,230774400
0,137159681,77808009
0,137066250,135648775
0,137149088,135951746
0,137669305,113184000
0,137154566,139128604
0,261288974,244771200
0,137228675,137014468
3,136888228,68083200
0,135776401,130283262
4,135769618,135304352
3,261140669,242812482
4,135422452,134438400
4,135410396,135556403
3,135165116,136857600
4,134210918,134524800
0,134221418,127253893
3,134001710,134092800
0,261032209,199132686
0,133000731,132953662
0,132648604,130246346
0,132321706,129371046
4,132235379,114458860
3,260869018,250560000
0,131370515,131301973
0,131977855,124139167
0,131105465,118556832
0,131100275,127093768
0,130934614,132622855
0,260876408,249679158
4,130680422,123552259
0,130419405,130621245
0,130328784,116899200
0,130335350,120742283
3,224336482,224380800
0,129806146,131170282
0,61794975,60998400
0,128423589,118544150
3,127572171,129168000
4,127481902,126489600
0,127569095,126831288
3,126877885,89856000
0,260438860,260913535
0,126610547,110066236
4,127211112,127857350
3,125141641,86918400
0,126606638,126536969
0,260694795,258816508
3,125144014,52461906
4,124960636,116121600
0,124533352,126906568
3,124276996,121237580
0,123849111,122664308
3,123855115,120012154
0,122982889,121288363
4,123064224,118540800
0,260608982,254492357
0,122120077,122525094
3,121512283,122680015
0,121250462,121563968
3,120656528,98165752
0,120209624,121721394
0,119095641,86596095
0,118913387,120255841
3,118988275,63331200
0,118836291,110494413
3,118048472,89510446
3,260536671,253324800
3,117087170,118627200
0,115732248,113271269
0,116513748,117686306
0,113911040,115605274
3,113905717,113443200
3,260276233,258482369
0,113207624,112319630
0,112951206,108588220
3,112877467,113270400
0,112697871,111810533
3,112691350,113356800
0,112439253,112792714
3,112444061,113270400
0,111241922,111042202
0,112358217,77148081
0,260191936,250516509
0,112271907,110666482
0,111652961,104032095
0,111642077,114048709
0,111669762,113082741
0,111234789,89671922
0,111236012,111277648
0,110882931,110308873
3,110452480,111967625
0,260174672,229400436
0,110373585,111861481
3,259842841,261446400
0,108703318,102978432
0,107589061,102535868
0,107175026,106371518
0,107593824,107387191
3,106627413,107675210
0,57801599,57801600
0,89797757,87946027
0,259923806,258832036
0,94650372,94746658
0,100260761,100573700
0,95518451,84481760
3,105690202,105580848
0,100838916,100661076
0,104587306,78537600
0,101806451,104234066
0,101563489,97102573
3,259332675,256003200
0,103714243,90465589
0,101996316,104381933
0,103704031,45049831
0,100847575,102377287
0,103374832,101209237
3,103370895,105321600
0,94641906,95121061
0,103288583,97648405
0,102065266,101177402
4,102661658,102729600
0,259832380,178202683
3,102772099,102988800
0,101993568,103411075
3,101463108,102643200
4,101555921,94694400
0,259247903,260413587
3,100855285,86832000
3,101379171,102629228
0,101202920,102398246
0,100433019,100693794
3,100351811,102729600
0,99737931,93838621
3,98968388,92361600
0,98528859,99631571
3,259761951,244771200
0,97488741,55296000
0,97833138,98417916
0,97670285,96676701
0,96625015,96853119
0,259135983,250198552
4,95506824,94867200
0,95344826,95900281
4,94988892,88286161
0,94995819,96564247
0,94825326,92342759
0,96007129,95192832
0,94983934,93486233
0,95842993,93803543
2,1209599,1209600
0,95862547,93597293
0,95503019,95495747
3,95145198,94262400
0,95338580,94420149
3,82623864,84240000
0,94807492,96757230
3,94973739,87004800
0,94466289,65596460
0,94471265,96354304
0,259587774,259282807
0,93789536,95125582
0,93442991,67298826
0,93261086,93760541
3,258291495,258422400
0,92572088,93231843
0,92223133,94415899
0,91880675,86832000
0,57220084,59011200
0,91542348,24504935
0,91169607,89796068
3,91526745,92188800
3,259328521,240105600
0,90836366,87177600
3,258643006,205099457
0,89989122,86745600
3,89807060,71020800
0,89980543,77772755
0,89813601,91552120
0,258623411,258600634
0,89634652,33612120
0,89642419,90313114
3,89299467,89596800
0,88772007,88719191
0,88599874,81807690
0,88762562,67629097
0,84781418,21331547
0,87908827,87850208
0,77889003,78937802
3,87306396,89510400
3,86674219,89078400
0,86523150,67401618
3,85496611,68860800
0,85307228,85959889
0,84773311,85606957
0,259049755,256749737
0,83592233,83907236
0,83569242,67985247
3,82897576,84153600
0,82554652,81599565
3,258036853,242611200
3,82202458,81561600
3,81492005,81734400
0,81849057,68032895
0,81487220,82843667
3,81158079,81648000
0,81175239,71060024
0,81337890,78770042
0,80123992,17366413
3,79446283,81388800
0,79274179,80808212
3,79099602,79524750
3,79267450,73699200
0,259061509,145045287
3,78568098,78883200
3,78378618,78969600
0,1123199,1123200
3,78238450,78969600
0,77546765,73137159
0,76942312,64470288
3,76856780,78883200
3,76320703,77423064
3,76327841,78710400
0,76162102,69546279
0,76157012,72068576
0,75470872,74763201
0,74424739,75165602
3,75127878,76291200
3,273300289,134784000
3,74687473,76291200
3,74690413,76291200
0,74240666,76291200
0,74248231,16863605
0,73745073,71839770
0,73740327,74458084
0,73735923,68416177
0,73730597,70369690
3,73117927,73612800
0,73124150,75480701
4,73548857,73353600
0,258970553,231208132
0,72875084,70864364
3,72687438,73612800
0,72160712,71020800
0,58614469,60566400
3,71393479,73612800
0,70282400,60626785
4,70108551,70934400
3,69240910,70934400
0,257755896,259615608
3,69586083,65923200
0,70285815,70825655
3,70439729,42163200
0,70447976,65753202
0,68556528,68656153
3,69245094,68342400
3,68908461,68256000
0,68560785,68515807
0,60759868,63244800
3,68031782,68515200
3,68034179,68515200
3,67525171,68601600
0,257598959,257526886
3,67176012,39571200
3,64819722,55296000
0,66134590,67061062
0,65793457,57478697
0,60602803,62640000
0,65444666,64211741
4,65436734,65836800
0,64386513,61325903
0,64757494,65777340
0,64742808,65523384
0,258551998,252522354
0,64747872,18580611
0,62658478,63244800
0,64564585,66165904
0,58011673,56858590
3,63801417,65664000
0,60758637,62035200
0,60172897,60566400
3,43226583,42119013
3,62570063,20908800
4,62763495,63244800
0,257416359,256113829
0,61711756,63244800
0,60839797,59809206
4,61973562,62992699
0,60691687,57888000
0,61642433,63244800
0,61817405,44745649
3,61022249,63244800
0,61539167,60894780
3,258468351,194404704
0,61544189,63590400
0,60766063,63158400
0,61449052,58064404
0,61529651,62035200
0,60176803,60566400
0,61294425,62600003
0,61378854,60894066
0,61367259,63244800
0,61351006,63244800
0,61287227,63244800
0,61205649,34128000
0,61104840,62553600
0,60162883,59372255
0,60947485,57196800
0,60585373,61948800
0,58526488,60307200
0,60864778,59605090
0,61383538,62035200
0,61025471,59514602
0,61036816,61171200
0,60867853,36979200
0,60668340,63072000
0,60847012,61171200
0,60858814,61105675
0,60755675,60999449
0,60868727,60566400
0,60687991,50198400
0,60775622,62121600
0,60846848,61516800
3,60585469,62963255
0,60840599,61344000
0,48671811,47490844
3,60853839,63244800
0,58855701,59356800
0,60179361,58310508
0,60332990,60566400
3,60683357,55209600
0,59199945,60566400
0,60665029,57628800
0,60248723,57888000
0,59570053,60566400
0,60074513,52483474
0,60587039,53740800
0,59386541,60566400
0,14947199,4579200
0,59460423,58659877
0,59722455,59288241
0,257938756,257223901
0,59821560,50804113
0,59650849,59594893
0,60257962,60733211
0,59658536,59716051
0,58787080,60566400
0,59554584,55209600
0,59563885,60566400
3,59745281,60566400
0,59464153,34214400
0,59562799,60289956
0,59225330,26352000
0,59133424,50190205
3,59979465,42163200
0,59042532,44582400
3,59537020,53221150
0,59720997,60566400
0,257855379,254454085
0,59386046,60480000
0,59483071,61016446
0,59024207,57611998
0,59230416,47663296
0,59046963,58204520
0,59032409,60566400
0,257509562,254867482
3,59044238,60566400
0,58620242,60566400
3,58884839,60480000
0,58594481,57470043
0,58521212,59248964
0,58515614,60566400
0,58851127,60566400
0,256726773,256551593
0,49106218,50025600
0,57225960,55382400
0,58604684,57801600
0,58608317,60566400
3,58523408,60480000
0,57994269,57801600
0,58004974,31708800
0,58527615,44668800
0,58537035,57889012
0,58504784,48511231
0,57738981,59529600
0,57994192,58579200
0,57729406,57974400
0,57221748,55987200
0,7430399,2764800
0,57152823,58492800
0,257503495,253052455
0,57063928,57974400
0,56791098,57708312
0,55295999,55296000
0,56017395,57974400
3,56700611,57145792
0,56614890,55382400
3,56354053,57974400
0,56022902,57974400
0,56181334,57974400
0,56099338,49719289
0,56107344,57888000
0,56016346,23673600
0,254228622,199291734
3,55231584,57715200
0,56009102,55555200
0,257328450,256584559
0,55333226,55555200
0,55426057,56113388
0,55242281,57463602
0,54730161,31622400
0,53587519,55209600
0,54715994,52617600
0,54733803,52008759
0,54728195,55296000
0,54371309,54432000
0,54637412,52704000
4,256989537,256348800
0,54036716,55405251
0,53679733,52617600
0,52898279,55209600
0,52292683,48012318
0,255177432,187401600
0,53692221,53120847
0,53428491,51667200
3,53255853,44841600
0,255948941,246465081
3,53579594,55209600
0,53083394,55036800
3,256562101,255916800
3,52834720,55209600
0,52823042,55209600
0,51679576,52617600
0,52466068,53279585
0,52130527,52617600
0,52216773,52617600
0,51770880,23328000
0,51866984,52617600
3,51360165,36979200
0,50931126,26006400
0,1641599,1641600
0,51256855,51235200
0,51250219,53136000
0,51175562,52617600
0,51017782,52617600
3,50496879,52531200
0,50225087,52531200
0,256815767,258484170
0,50481086,49990610
3,50584556,50116222
0,50471060,34214400
0,50579462,51580800
0,50588135,49657570
0,50411121,52531200
4,50126674,49939200
0,256733341,256267144
0,50146226,44755200
0,50063924,49939200
0,49982190,50025600
0,49890603,44582400
0,256042649,255675716
0,49894858,51926400
3,49879248,52272000
0,49790933,49939200
0,49371034,44496000
0,49378964,50630400
0,48755592,47347200
0,48943395,50025600
0,48859451,46828800
0,48922014,51235200
0,47900839,48310108
0,48830355,50457600
0,47712865,46733141
3,48511100,49939200
0,48336499,50544000
3,256548612,248227200
0,47111564,45079807
0,48140417,40867200
0,48156915,46759525
3,48060199,34387200
0,48078978,50025600
3,47650099,49939200
0,47544657,46155566
3,47128177,47260800
0,47130835,30584907
0,47116322,47347200
8,46784664,47260800
3,46522614,44841718
0,46347304,45517195
0,46512830,45735379
0,46177541,47952000
0,45900208,23760000
0,256201758,256078029
3,45733907,23673600
0,45744824,47952000
0,45574945,45101298
0,45491048,47260800
0,45485709,47260800
0,45833970,45034469
3,45481280,42014964
3,45730763,47347200
4,45637912,45865297
3,44435068,46912328
0,45219730,34162776
3,44961907,44496000
0,45639186,42492784
0,45218820,44239000
3,45133600,41645089
0,45307983,47453415
0,45133699,42964885
0,255692254,252923668
4,45051122,34128000
0,45140205,42860993
0,43843755,42569688
0,45032980,41301538
0,44878854,41880858
0,44605507,43615250
0,44270187,44658471
4,44262105,39637110
0,44339618,44755200
0,43830617,39598320
0,43930505,44342745
0,43492365,45187200
0,42282102,43459200
3,256221929,198043200
0,43659425,33868800
0,43929932,44668800
0,43848094,32572800
3,43656521,36979200
0,43751172,45011016
0,43840499,44755200
0,43492104,42663658
0,255785034,245964342
0,43483240,42158494
0,43235860,42533153
0,42894119,41914259
0,43242308,41057503
0,42630368,27216000
0,255780089,249410687
3,41596086,42076800
0,42632103,39546102
4,42621822,42249600
3,42205907,44582400
4,42105096,44496000
0,42188828,42319785
3,256031745,247232198
3,41413057,41990400
0,41406072,41433891
3,42019754,41990400
3,41408882,42508800
0,40981636,42170934
3,40726850,41990400
3,40632870,42768000
4,40286022,42138981
3,36329882,16156800
0,35984602,36892800
0,36322120,36979200
3,36403417,31622400
3,36152230,20995200
3,36158341,34300800
0,35814463,36892800
0,35798090,21254400
4,36060724,34300800
3,36326217,36892800
0,35799932,34214400
0,36409105,36979200
0,36414100,36892800
3,255776231,174009600
3,34744699,36373951
0,36073737,36892800
0,34936397,36892800
3,254825215,241396699
0,35554108,36892800
3,13910399,13910400
3,35281133,29116800
0,35021601,36892800
0,35366045,36979200
0,35023671,36979200
0,34598778,36892800
0,34342758,23760000
0,34249140,34300800
0,33809643,34214400
3,33731961,34214400
3,255347843,255951265
0,33563824,34214400
0,33563014,20908800
0,33547202,34128000
0,33218794,34300800
0,32265366,34214400
3,32953749,34214466
3,32857872,34214400
0,32608632,28857600
3,26377404,28771200
0,32181196,31536000
0,31916629,28944000
0,31307709,31622400
0,30973853,31622400
0,255352251,153360000
0,31220386,31622400
3,30439339,31622400
0,30529965,31622400
0,29317539,20908800
3,29388143,31622400
0,255600101,232326261
0,28979568,31363200
3,28975345,31363200
0,28771199,2592000
0,27734399,27734400
0,255508193,214624358
0,28166399,28166400
0,26956799,26956800
0,27129599,26956800
3,26611199,22464000
0,26611199,26438400
3,255354187,245462400
0,26351999,25833600
3,26006399,26006400
0,25919999,18576000
3,25919999,25920000
0,25919999,25920000
4,25315199,23932800
0,25315199,25315200
3,24969599,24883200
0,24191999,18662400
0,24191999,24019200
